[Cl]/C1=C/C(=CC=C1)C3=CC=2C=CC=CC=2OC3=O,Compound13890
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC([Cl])=CC=C3,Compound13897
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC(C)=CC=2C=3C,Compound13908
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2/C=C(/C)C=CC=2C=3C,Compound13919
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC=CC=2C=3C,Compound13926
O=C2C=1C=C(C=CC=1O/C=C2/C=O)OC,Compound13942
[Br]C=1/C=C(/[Cl])C=C2C=1OC=CC2=O,Compound13952
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C=3C=CC([Cl])=CC=3[Cl],Compound13963
[Br]/C2=C/C=1C(=O)C=C(OC=1C=C2)C=3C=CC=CC=3[Cl],Compound13974
[Br]C=1/C=C(/[Cl])C=C2C=1O/C=C(/C=O)C2=O,Compound13977
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C3=CC=C(C=C3)OC,Compound13979
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC=C(C=C3)OC,Compound13982
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC=CC=C3,Compound13983
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC([Cl])=CC=C3)C4=CC=CC=C4,Compound13984
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC([Cl])=CC=C3)C4=CC=CC=C4,Compound13986
[Br]/C2=C/OC1=C(/C=C(/[Cl])C=C1[Br])C2=O,Compound13997
[Cl]/C1=C/C(=CC=C1)C3=CC=2C=CC(=CC=2OC3=O)OCC,Compound14008
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC(=CC=2C=3C)OCC,Compound14019
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=C(C=CC=2C=3C)OCC,Compound14030
[Cl]/C1=C/C(=CC=C1)C3=CC=2C=CC(O)=CC=2OC3=O,Compound14041
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC(O)=CC=2C=3C,Compound14043
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3C,Compound14044
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3/C4=C/C=CC=C4,Compound14045
[Cl]/C1=C/C(=CC=C1)C3=CC=2C=CC(=CC=2OC3=O)OC,Compound14046
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC(=CC=2C=3C)OC,Compound14047
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=C(C=CC=2C=3C)OC,Compound14048
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OC,Compound14049
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2C=CC(C)=CC=2C=3/C4=C/C=CC=C4,Compound14050
[Cl]/C1=C/C(=CC=C1)C=3C(=O)OC=2/C=C(/C)C=CC=2C=3/C4=C/C=CC=C4,Compound14051
[Cl]C=1C=CC=CC=1C=3OC=2C=CC([Cl])=CC=2C(=O)C=3,Compound14053
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/C)C=CC=2C=3C,Compound14054
[Cl]C=1C=C/C=C(/[Cl])C=1C=3OC=2/C=C(/C)C=CC=2C(=O)C=3,Compound14055
O=C2OC=1/C=C(/C)C=CC=1C(C)=C2/C3=C/C=C(C=C3)OC,Compound14057
O=C2OC=1/C=C(/C)C=CC=1C(C)=C2/C3=C/C=CC=C3,Compound14058
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=CC2=O)C=3C=CC=CC=3[Cl],Compound14060
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=CC2=O)C=3C=CC=CC=3[Cl],Compound14061
[Cl]C=1C=CC=CC=1C=3OC=2C=CC=CC=2C(=O)C=3,Compound14062
[Cl]C=1C=CC=CC=1C=3OC=2C=CC(C)=CC=2C(=O)C=3,Compound14063
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=C/C=C(/[Br])C=C3,Compound14066
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C3=C/C=C(/[Br])C=C3,Compound14077
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=C/C=C(/[Br])C=C3)C4=CC=CC=C4,Compound14088
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/C)C([Cl])=CC=2C=3/C4=C/C=CC=C4,Compound14099
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC([Cl])=CC=2C=3/C4=C/C=CC=C4,Compound14110
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC(C)=CC=2C=3C,Compound14121
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/C)C=CC=2C=3C,Compound14132
[Br]/C1=C/C=C(C=C1)C3=CC=2C=CC(=CC=2OC3=O)OCC,Compound14143
[Br]/C1=C/C=C(C=C1)C3=CC=2C=CC(=CC=2OC3=O)OC,Compound14154
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC=CC=2C=3C,Compound14165
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/C)C=CC=2C=3/C4=C/C=CC=C4,Compound14176
O=C2OC=1/C=C(/OCC)C(=CC=1C(C)=C2)OCC,Compound14187
O=C2OC=1C=C(C=CC=1C(C)=C2)N(C)C,Compound14198
O=C3O/C2=C(\OC/C=C(\C)C)C=1OC=CC=1C=C2C=C3,Compound14209
O=C3O/C2=C(\OCC=C)C=1OC=CC=1C=C2C=C3,Compound14220
O=C3OC=1/C=C(/O)C=CC=1C(C/C2=C/C=CC=C2)=C3/C4=C/C=CC=C4,Compound14231
O=C3OC=1C=C(C=CC=1C(C/C2=C/C=CC=C2)=C3/C4=C/C=CC=C4)OC,Compound14242
O=C3OC=2C=C1OC=C/C1=C(\O)C=2C=C3,Compound14253
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2/C3=C/C=CC=C3)C4=C/C=C(/[Br])C=C4,Compound14264
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C=3C=CC=CC=3[Cl],Compound14274
[Br]/C2=C/C([Cl])=C1OC(=O)C(C#N)=C(C)C1=C2,Compound14282
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(C#N)=C2C,Compound14288
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C=3C=CC([Cl])=CC=3[Cl],Compound14298
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C3=C/C=C(/O)C=C3,Compound14316
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=C/C=C(/O)C=C3,Compound14324
[Br]/C2=C/C([Cl])=C1OC(=O)C(=C(C)C1=C2)C3=CC=CC=C3,Compound14332
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=C/C=C(/O)C=C3,Compound14342
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC(=CC=2C=3C)OCC,Compound14352
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3C)OCC,Compound14361
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OCC,Compound14372
[Br]/C1=C/C=C(C=C1)C3=CC=2C=CC(O)=CC=2OC3=O,Compound14383
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC(O)=CC=2C=3C,Compound14391
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3/C4=C/C=CC=C4,Compound14401
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC(=CC=2C=3C)OC,Compound14406
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC(C)=CC=2C=3/C4=C/C=CC=C4,Compound14416
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C3=C/C=C(/O)C=C3,Compound14420
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=C/C=C(/O)C=C3,Compound14431
O=C2OC=1/C=C(/C)C=CC=1C(C)=C2C#N,Compound14442
O=C2OC=1C=CC(C)=CC=1C(C)=C2/C3=C/C=C(/O)C=C3,Compound14463
